0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBtr0085852,1427.79870666169,-2.38324511366836,0.0377875779018387,-63.0695388801935,0.0,0.0
FBtr0075034,941.878096876185,-0.315998994962347,0.0408408290419645,-7.73733056784069,1.0152584386429e-14,5.64134900866805e-14
FBtr0089988,17151.3457358605,-1.1484519924975,0.0313549520681612,-36.6274517020765,1.04601717334966e-293,1.4356830100759902e-291
FBtr0078784,59.6680023057889,0.307457874987547,0.16811337578784,1.82887217359528,0.0674187596899485,0.114371249255699
FBtr0073892,0.339475351149732,1.50322413704726,2.11276878930925,0.711494861460313,0.47677763394409,0.587708270278907
FBtr0300579,0.0730896187960035,0.683921002321574,4.24698768172687,0.161036728518008,0.87206447296724,
FBtr0073242,670.673287949508,-0.103775736215645,0.0423752810597953,-2.44896868221848,0.014326590432857,0.0285598353599753
FBtr0073893,0.0737553190561392,0.684882535821317,4.24698768172687,0.161263132164969,0.871886159429287,
FBtr0114508,0.333147479846707,1.58321512506535,3.58682523896608,0.44139734154478,0.658925366474792,0.753013612329686
FBtr0073243,293.130103939871,-0.270258416220637,0.0790802880991047,-3.41751936818876,0.0006319459747518,0.0015826668801509
FBtr0076038,0.0331520759802178,0.685442140176506,4.24698768172687,0.161394897170457,0.871782385456467,
FBtr0073256,217.502603814659,0.252243834475674,0.0784538648137612,3.21518684993361,0.0013035963940653,0.0031264483193408
FBtr0073899,273.95545938155,-0.254342219582621,0.0767262767583656,-3.31492977801623,0.0009166614879031,0.0022444299118615
FBtr0073281,0.0317658626404784,0.685442140176505,4.24698768172687,0.161394897170457,0.871782385456467,
FBtr0078134,1.69914748355296,1.03930688601099,0.959652397497296,1.08300347992817,0.278806878426807,0.380889099216381
FBtr0114509,811.319397424709,0.456364870150299,0.0415826409073162,10.9748890448659,5.04677768270663e-28,4.59212992863876e-27
FBtr0073283,22.2035358685058,0.323318159746535,0.255498625322678,1.26543991905321,0.205713672945209,0.297162032429496
FBtr0070318,921.788198961124,-0.864994253183387,0.0408944903521945,-21.1518531160022,2.65312299803486e-99,8.41549985942548e-98
FBtr0076080,44.983476397967,0.49614101260539,0.168996001652809,2.935815094754,0.0033267255600904,0.0074487409018887
FBtr0110781,7.54949873729798,0.585621594838447,0.366807615700547,1.59653608532636,0.110369155859341,0.175198720028553
FBtr0303840,3.86230409748834,1.45135841922318,0.591573774149968,2.45338533018749,0.0141518651952213,0.0282345187144437
FBtr0078137,251.623975022739,-0.452894073729482,0.0905961713605485,-4.99904208895412,5.76158265336094e-07,1.97513078541687e-06
FBtr0078139,477.543803562914,-0.452954115049633,0.0590983874284684,-7.66440735117994,1.79658840505122e-14,9.826702911203821e-14
FBtr0078143,228.964002625782,-0.764316192790016,0.0817794952028851,-9.34606151448892,9.09722881554887e-21,6.52671726356378e-20
FBtr0079227,28.0930829218603,2.77180792506462,0.894910743249619,3.09730098333558,0.0019529147822978,0.0045698703780793
FBtr0303841,1.74364809586181,3.02386180590656,1.0570567354883,2.8606428627596,0.0042278301942709,0.0092921152698389
FBtr0078785,962.714670328022,0.0037295474823223,0.0562435863179125,0.0663106271574039,0.947130522600253,0.961468089784152
FBtr0076089,1.9007377960746,0.103809786468228,0.82417151086069,0.125956533440253,0.899766331756256,0.934031096015359
FBtr0075039,458.860499483709,2.12164025442976,0.0809245263428127,26.2175183508899,1.67790506746044e-151,8.67665979602956e-150
FBtr0078146,17.647740281963,-0.290460280237525,0.258090207070382,-1.1254215475069,0.260410444485957,0.361200206622663
FBtr0075046,24.1095328926202,-0.185146794587756,0.201734872327039,-0.917772879086608,0.358737783769583,0.468345905630731
FBtr0076086,2538.13120102158,0.0106831575498165,0.0425526996599343,0.251057104136575,0.801769959867777,0.868924332567204
FBtr0084002,392.086707701981,0.0953736614308371,0.0549673052613434,1.73509800011808,0.0827234484891783,0.136487649085729
FBtr0073177,19247.5506366241,0.0604636057196365,0.0282451658752223,2.14067093770115,0.0323005837531815,0.0596012530467677
FBtr0113247,3.23506095070648,2.3917744198128,0.808651532091347,2.95773188437194,0.0030991155480902,0.006990264312587
FBtr0085910,3783.086950466,0.557296585047466,0.0295860951032843,18.836435937286,3.79688007486589e-79,9.34019778550761e-78
FBtr0085950,23.2430458770559,3.63746092693047,0.640039758167999,5.68317964706139,1.32213259397747e-08,5.14626007822772e-08
FBtr0078787,660.522303870813,-0.002073797400523,0.0537187588785614,-0.0386047154442105,0.969205542716199,0.975582769042501
FBtr0085909,57.0506248838669,-0.320908612025479,0.170105567786796,-1.88652620958118,0.0592240799249646,0.101869856849149
FBtr0085930,16.6175600335335,1.80624318530763,1.17853910454329,1.5326120095163,0.125371480680025,0.195581640669944
FBtr0088739,7.78034479282038,1.53210420462454,0.362825948303286,4.22269744429595,2.41395769788212e-05,7.1431357548049e-05
FBtr0075065,4.33183674278191,-0.416474408360175,0.454888421850113,-0.915552888038562,0.359901450922097,0.46965636291469
FBtr0070183,39.2044676658684,1.23366037261953,0.15600439536054,7.9078565047378,2.61858394487748e-15,1.50162139064704e-14
FBtr0070184,1.92931187293234,2.77568923136358,0.873694351349189,3.17695682371903,0.0014882919122249,0.0035396040522973
FBtr0070167,1711.59334703622,0.115757981671336,0.0429083389182966,2.69779685230311,0.0069800021277827,0.0147898299305465
FBtr0083381,1.08501630652672,2.82029932666243,1.15495597002133,2.44191068739214,0.0146097604910603,0.0290572782464397
FBtr0072631,1.07900938298859,0.209794910899436,1.49468280914301,0.140360824126775,0.888374909196091,0.927965505894974
FBtr0088763,2.3885271412487,0.461512185421709,0.833353110332934,0.553801479468085,0.579714715682344,0.683916560113504
FBtr0076130,1168.12519635641,0.289321228213937,0.0503770151944464,5.74311969649666,9.29479745796679e-09,3.66845996957001e-08
FBtr0074030,3900.72418517624,-0.218538073285583,0.0394961530564995,-5.53314832897684,3.14533262122257e-08,1.19545431871829e-07
FBtr0074031,462.434508833963,-0.250934984788205,0.0644546423038928,-3.89320265877963,9.8929440020042e-05,0.0002735086137301
FBtr0082698,49.069447708508,-0.231004094407418,0.143081174952225,-1.61449676719911,0.106419717491559,0.169804429713281
FBtr0076124,51.5424759206306,0.146359156601648,0.172358501501342,0.849155425040107,0.395794812923229,0.506725012866405
FBtr0083797,1.17546806939887,0.876086326951549,1.16068126544894,0.754803539120351,0.450366870056032,0.561896852743428
FBtr0076134,216.722919123013,0.346833660677564,0.0677261117206681,5.12112170425576,3.03723535569947e-07,1.06863532424059e-06
FBtr0075263,6323.21335467577,0.68015705700777,0.023077645360531,29.4725500102807,6.47372768065467e-191,4.77754596573339e-189
FBtr0070164,3.91641923118956,0.778616411287401,0.636028640029764,1.22418451353223,0.220882629900166,0.315307377791003
FBtr0070163,21.4068265605807,1.37472393778592,0.279214591421148,4.92353902705745,8.49929166887632e-07,2.87075891097327e-06
FBtr0086072,1680.96258299783,0.042215982102605,0.0481331175836584,0.877067271390242,0.380450100187626,0.490457353524884
FBtr0077240,15.0153622275926,-1.98628503204976,0.289746896740969,-6.85524177960558,7.119200778333339e-12,3.38029688427428e-11
FBtr0082705,0.891634157643539,2.13196132820882,1.55646435293234,1.36974632550514,0.170766102280605,0.254090271336673
FBtr0088757,4.27475370887314,4.11340706961662,0.713086234330219,5.76845670493166,8.000075924471061e-09,3.16938535275916e-08
FBtr0073212,1236.98717228228,-0.41710350119903,0.0355315323317897,-11.7389674417687,8.04628033449137e-32,8.206088402245861e-31
FBtr0300071,0.260364587092293,-0.27598344454733,2.49974430438916,-0.110404669814727,0.912088449795133,
FBtr0081829,83.2627995886088,0.719460026584801,0.242106074753652,2.97167275673221,0.0029618218983272,0.0067125488269805
FBtr0081865,57.3169921269278,-0.127762829079983,0.623538616402399,-0.204899625651303,0.837650547700899,0.897801019937497
FBtr0073926,6.39525883952478,-0.695211310252839,0.537738561971729,-1.29284258079559,0.196065509938729,0.28500624358707
FBtr0074203,455.432400779029,0.0226483678098519,0.0558253689002918,0.405700280284821,0.684962836310501,0.773737728948236
FBtr0074202,219.419969968821,-0.217585862841135,0.0851162194654347,-2.55633843006263,0.0105780182531537,0.0216453638102014
FBtr0078789,0.666209472836187,1.92960627020034,1.38335556601607,1.3948736807829,0.163053935072843,0.244797596655057
FBtr0086031,1418.79892074139,0.0864151261939382,0.0308704033531175,2.7992872398025,0.0051215555645991,0.0111297965406486
FBtr0082735,404.549629270034,-0.396420325786363,0.162711878180682,-2.43633304598796,0.0148370168241872,0.0294414848101625
FBtr0078611,0.303616626618001,-1.56267861940685,2.42421766531087,-0.644611513960922,0.51917897148922,
FBtr0081860,0.506796927932765,1.33257722621094,1.91345151303748,0.696425917840772,0.486162136565988,0.596871521284743
FBtr0081859,0.0,,,,,
FBtr0073513,231.416261598846,-0.095491558485396,0.0867140334351798,-1.10122381236917,0.270799260395861,0.372200087802865
FBtr0073512,424.33370062269,-0.0431330417025694,0.0610895464268105,-0.706062562671762,0.480149231884031,0.591021005737061
FBtr0073511,0.386813399782656,-1.66121608101129,2.02397994535853,-0.820767065810535,0.411778961419221,0.522407206928359
FBtr0081833,0.111091910471468,1.16753775217873,4.08959574701035,0.285489770726665,0.775268940245766,
FBtr0073510,289.760426348388,-0.368276164460289,0.076108190261465,-4.83885063085981,1.30592143575097e-06,4.34105074817538e-06
FBtr0333520,19.025069391239,0.461648655191802,0.259460769841527,1.77926187251262,0.0751968387388842,0.125994383767171
FBtr0083744,2.68625305191122,-0.76242765938826,0.638854605128553,-1.19342907332544,0.232701374387751,0.329406624988072
FBtr0073509,199.705629170935,-0.272410446905052,0.0969275547303466,-2.81045413415102,0.0049471639618228,0.0107619685888506
FBtr0073213,4.43187221076822,1.09838109084339,0.533959005114426,2.05705134724343,0.0396812869685946,0.0716448709639514
FBtr0089642,429.753463329645,-0.0569275068767256,0.0642707726546823,-0.885744865439677,0.375755025945371,0.485555504710402
FBtr0089330,2472.78730946814,1.29223945527725,0.0379370203057596,34.0627557162432,2.62766121258145e-254,3.0148306693727497e-252
FBtr0076156,1.92064368168773,1.68838591871588,0.871360068053201,1.93764435692823,0.0526666268584375,0.0917727028583409
FBtr0073503,38.5978259341818,0.191200588514667,0.164909199572651,1.15942948610598,0.24628116357913,0.344752697855652
FBtr0085277,3.21822495469719,2.75593909049918,1.03525160663711,2.66209593187836,0.007765574297489,0.0163248245251824
FBtr0078792,548.851012246222,-0.0322061256822487,0.0525211877160092,-0.613202539447366,0.539742425864978,0.647920325833993
FBtr0076096,0.95832852517211,3.48053380043317,1.52000024472206,2.28982450004119,0.0220314923068946,0.0422560397047217
FBtr0082205,64.7711533629448,0.0491671263416241,0.149287738548642,0.329344705865472,0.741895156758221,0.820503974105824
FBtr0077852,416.898509827195,-0.0709787769074607,0.0617014533340944,-1.15035826665431,0.249996341475182,0.349129542687764
FBtr0076172,3.27707441773355,1.63968421790775,1.23115010418596,1.33183127900713,0.182915637059006,0.268871889285213
FBtr0073546,1200.76616799006,-0.599654684818095,0.0473130928692877,-12.6741806221539,8.22132757260929e-37,9.506961947349609e-36
FBtr0445396,1.45002517526479,-0.209738329453268,0.968322101327441,-0.216599754529763,0.828520277053703,0.890033559272232
FBtr0301344,8615.65192112087,-0.0603923388670677,0.0445835774651486,-1.35458709912359,0.175549146028841,0.260021659967682
FBtr0081900,0.322720064242853,-0.279048021244253,2.6783843959162,-0.104185202717625,0.917022376583814,0.943226685986125
FBtr0081869,505.648130327481,0.341622007532852,0.0483666311435226,7.06317557075925,1.6273988628584799e-12,8.00669336681394e-12
FBtr0077298,248.585714377756,-0.0950034404967441,0.12612425074303,-0.753252764135799,0.451298037814177,0.56281954681887
FBtr0078913,676.032448591572,0.278226437228195,0.0443834458945169,6.26869842169166,3.64078476406663e-10,1.5712184850156501e-09
FBtr0112769,0.0475697472620945,0.685442140176506,4.24698768172687,0.161394897170457,0.871782385456467,
FBtr0081872,39.1370850828945,-0.986538338187238,0.873881720001608,-1.1289151788018,0.258933616985263,0.359457330470325
FBtr0307166,0.266523992709276,-0.191031384799883,2.86902262806217,-0.0665841331927421,0.946912777588844,
FBtr0073456,542.238037513424,-0.183933561908605,0.0647464156448933,-2.84083003015029,0.0044996287485148,0.0098555626846664
FBtr0073452,495.558141630335,0.0752171611822511,0.0664604069598562,1.13175896180841,0.257735785286042,0.357997516571533
FBtr0081879,312.465075460184,-0.794730329927901,0.0872527053060747,-9.10837465887227,8.36253346626999e-20,5.76312372058381e-19
FBtr0081903,59.8415902304958,-0.495285341690635,0.146201754022501,-3.3876839919062,0.0007048542331143,0.0017521139586184
FBtr0073450,2.64956290854927,-1.35994322415065,0.651039849707014,-2.08887862204235,0.036718650688575,0.066879586259756
FBtr0289954,671.098197077645,-0.201632792394811,0.0466942832352888,-4.31814728537107,1.57344422021183e-05,4.75171742093995e-05
FBtr0081597,0.826915150487518,0.0162289310498875,1.32273266906491,0.0122692448969,0.9902108045264,0.992305416258936
FBtr0081907,22.7925458289904,0.245313964680996,0.529600056462929,0.463206077279123,0.643216660533291,0.739555282184239
FBtr0088306,563.062143625146,-0.186816282955932,0.0738665528593257,-2.52910520018055,0.0114353745719743,0.0232926367495166
